 person   gender   situation   response 
     1032 1 3 1
     1033 1 1 1
     1033 1 2 0
     1033 1 3 1
     1034 1 1 1
     1034 1 2 0
     1034 1 3 1
     1035 1 1 1
     1035 1 2 0
     1035 1 3 1
     1036 1 1 1
     1036 1 2 0
     1036 1 3 1
     1037 1 1 1
     1037 1 2 0
     1037 1 3 1
     1038 1 1 1
     1038 1 2 0
     1038 1 3 1
     1039 1 1 1
     1039 1 2 0
     1039 1 3 1
     1040 1 1 1
     1040 1 2 0
     1040 1 3 1
     1041 1 1 1
     1041 1 2 0
     1041 1 3 1
     1042 1 1 1
     1042 1 2 0
     1042 1 3 1
     1043 1 1 1
     1043 1 2 0
     1043 1 3 1
     1044 1 1 1
     1044 1 2 0
     1044 1 3 1
     1045 1 1 1
     1045 1 2 0
     1045 1 3 0
     1046 1 1 1
     1046 1 2 0
     1046 1 3 0
     1047 1 1 1
     1047 1 2 0
     1047 1 3 0
     1048 1 1 1
     1048 1 2 0
     1048 1 3 0
     1049 1 1 1
     1049 1 2 0
     1049 1 3 0
     1050 1 1 1
     1050 1 2 0
     1050 1 3 0
     1051 1 1 1
     1051 1 2 0
     1051 1 3 0
     1052 1 1 1
     1052 1 2 0
     1052 1 3 0
     1053 1 1 1
     1053 1 2 0
     1053 1 3 0
     1054 1 1 1
     1054 1 2 0
     1054 1 3 0
     1055 1 1 1
     1055 1 2 0
     1055 1 3 0
     1056 1 1 1
     1056 1 2 0
     1056 1 3 0
     1057 1 1 1
     1057 1 2 0
     1057 1 3 0
     1058 1 1 1
     1058 1 2 0
     1058 1 3 0
     1059 1 1 1
     1059 1 2 0
     1059 1 3 0
     1060 1 1 1
     1060 1 2 0
     1060 1 3 0
     1061 1 1 1
     1061 1 2 0
     1061 1 3 0
     1062 1 1 1
     1062 1 2 0
     1062 1 3 0
     1063 1 1 1
     1063 1 2 0
     1063 1 3 0
     1064 1 1 1
     1064 1 2 0
     1064 1 3 0
     1065 1 1 1
     1065 1 2 0
     1065 1 3 0
     1066 1 1 1
     1066 1 2 0
     1066 1 3 0
     1067 1 1 1
     1067 1 2 0
     1067 1 3 0
     1068 1 1 1
     1068 1 2 0
     1068 1 3 0
     1069 1 1 0
     1069 1 2 0
     1069 1 3 1
     1070 1 1 0
     1070 1 2 0
     1070 1 3 1
     1071 1 1 0
     1071 1 2 0
     1071 1 3 1
     1072 1 1 0
     1072 1 2 0
     1072 1 3 1
     1073 1 1 0
     1073 1 2 0
     1073 1 3 1
     1074 1 1 0
     1074 1 2 0
     1074 1 3 1
     1075 1 1 0
     1075 1 2 0
     1075 1 3 1
     1076 1 1 0
     1076 1 2 0
     1076 1 3 1
     1077 1 1 0
     1077 1 2 0
     1077 1 3 1
     1078 1 1 0
     1078 1 2 0
     1078 1 3 1
     1079 1 1 0
     1079 1 2 0
     1079 1 3 1
     1080 1 1 0
     1080 1 2 0
     1080 1 3 1
     1081 1 1 0
     1081 1 2 0
     1081 1 3 1
     1082 1 1 0
     1082 1 2 0
     1082 1 3 1
     1083 1 1 0
     1083 1 2 0
     1083 1 3 1
     1084 1 1 0
     1084 1 2 0
     1084 1 3 1
     1085 1 1 0
     1085 1 2 0
     1085 1 3 1
     1086 1 1 0
     1086 1 2 0
     1086 1 3 1
     1087 1 1 0
     1087 1 2 0
     1087 1 3 1
     1088 1 1 0
     1088 1 2 0
     1088 1 3 1
     1089 1 1 0
     1089 1 2 0
     1089 1 3 1
     1090 1 1 0
     1090 1 2 0
     1090 1 3 1
     1091 1 1 0
     1091 1 2 0
     1091 1 3 1
     1092 1 1 0
     1092 1 2 0
     1092 1 3 1
     1093 1 1 0
     1093 1 2 0
     1093 1 3 1
     1094 1 1 0
     1094 1 2 0
     1094 1 3 1
     1095 1 1 0
     1095 1 2 0
     1095 1 3 1
     1096 1 1 0
     1096 1 2 0
     1096 1 3 1
     1097 1 1 0
     1097 1 2 0
     1097 1 3 1
     1098 1 1 0
     1098 1 2 0
     1098 1 3 1
     1099 1 1 0
     1099 1 2 0
     1099 1 3 1
     1100 1 1 0
     1100 1 2 0
     1100 1 3 1
     1101 1 1 0
     1101 1 2 0
     1101 1 3 1
     1102 1 1 0
     1102 1 2 0
     1102 1 3 1
     1103 1 1 0
     1103 1 2 0
     1103 1 3 1
     1104 1 1 0
     1104 1 2 0
     1104 1 3 1
     1105 1 1 0
     1105 1 2 0
     1105 1 3 1
     1106 1 1 0
     1106 1 2 0
     1106 1 3 1
     1107 1 1 0
     1107 1 2 0
     1107 1 3 1
     1108 1 1 0
     1108 1 2 0
     1108 1 3 1
     1109 1 1 0
     1109 1 2 0
     1109 1 3 1
     1110 1 1 0
     1110 1 2 0
     1110 1 3 1
     1111 1 1 0
     1111 1 2 0
     1111 1 3 1
     1112 1 1 0
     1112 1 2 0
     1112 1 3 1
     1113 1 1 0
     1113 1 2 0
     1113 1 3 1
     1114 1 1 0
     1114 1 2 0
     1114 1 3 1
     1115 1 1 0
     1115 1 2 0
     1115 1 3 1
     1116 1 1 0
     1116 1 2 0
     1116 1 3 1
     1117 1 1 0
     1117 1 2 0
     1117 1 3 1
     1118 1 1 0
     1118 1 2 0
     1118 1 3 1
     1119 1 1 0
     1119 1 2 0
     1119 1 3 1
     1120 1 1 0
     1120 1 2 0
     1120 1 3 0
     1121 1 1 0
     1121 1 2 0
     1121 1 3 0
     1122 1 1 0
     1122 1 2 0
     1122 1 3 0
     1123 1 1 0
     1123 1 2 0
     1123 1 3 0
     1124 1 1 0
     1124 1 2 0
     1124 1 3 0
     1125 1 1 0
     1125 1 2 0
     1125 1 3 0
     1126 1 1 0
     1126 1 2 0
     1126 1 3 0
     1127 1 1 0
     1127 1 2 0
     1127 1 3 0
     1128 1 1 0
     1128 1 2 0
     1128 1 3 0
     1129 1 1 0
     1129 1 2 0
     1129 1 3 0
     1130 1 1 0
     1130 1 2 0
     1130 1 3 0
     1131 1 1 0
     1131 1 2 0
     1131 1 3 0
     1132 1 1 0
     1132 1 2 0
     1132 1 3 0
     1133 1 1 0
     1133 1 2 0
     1133 1 3 0
     1134 1 1 0
     1134 1 2 0
     1134 1 3 0
     1135 1 1 0
     1135 1 2 0
     1135 1 3 0
     1136 1 1 0
     1136 1 2 0
     1136 1 3 0
     1137 1 1 0
     1137 1 2 0
     1137 1 3 0
     1138 1 1 0
     1138 1 2 0
     1138 1 3 0
     1139 1 1 0
     1139 1 2 0
     1139 1 3 0
     1140 1 1 0
     1140 1 2 0
     1140 1 3 0
     1141 1 1 0
     1141 1 2 0
     1141 1 3 0
     1142 1 1 0
     1142 1 2 0
     1142 1 3 0
     1143 1 1 0
     1143 1 2 0
     1143 1 3 0
     1144 1 1 0
     1144 1 2 0
     1144 1 3 0
     1145 1 1 0
     1145 1 2 0
     1145 1 3 0
     1146 1 1 0
     1146 1 2 0
     1146 1 3 0
     1147 1 1 0
     1147 1 2 0
     1147 1 3 0
     1148 1 1 0
     1148 1 2 0
     1148 1 3 0
     1149 1 1 0
     1149 1 2 0
     1149 1 3 0
     1150 1 1 0
     1150 1 2 0
     1150 1 3 0
     1151 1 1 0
     1151 1 2 0
     1151 1 3 0
     1152 1 1 0
     1152 1 2 0
     1152 1 3 0
     1153 1 1 0
     1153 1 2 0
     1153 1 3 0
     1154 1 1 0
     1154 1 2 0
     1154 1 3 0
     1155 1 1 0
     1155 1 2 0
     1155 1 3 0
     1156 1 1 0
     1156 1 2 0
     1156 1 3 0
     1157 1 1 0
     1157 1 2 0
     1157 1 3 0
     1158 1 1 0
     1158 1 2 0
     1158 1 3 0
     1159 1 1 0
     1159 1 2 0
     1159 1 3 0
     1160 1 1 0
     1160 1 2 0
     1160 1 3 0
     1161 1 1 0
     1161 1 2 0
     1161 1 3 0
     1162 1 1 0
     1162 1 2 0
     1162 1 3 0
     1163 1 1 0
     1163 1 2 0
     1163 1 3 0
     1164 1 1 0
     1164 1 2 0
     1164 1 3 0
     1165 1 1 0
     1165 1 2 0
     1165 1 3 0
     1166 1 1 0
     1166 1 2 0
     1166 1 3 0
     1167 1 1 0
     1167 1 2 0
     1167 1 3 0
     1168 1 1 0
     1168 1 2 0
     1168 1 3 0
     1169 1 1 0
     1169 1 2 0
     1169 1 3 0
     1170 1 1 0
     1170 1 2 0
     1170 1 3 0
     1171 1 1 0
     1171 1 2 0
     1171 1 3 0
     1172 1 1 0
     1172 1 2 0
     1172 1 3 0
     1173 1 1 0
     1173 1 2 0
     1173 1 3 0
     1174 1 1 0
     1174 1 2 0
     1174 1 3 0
     1175 1 1 0
     1175 1 2 0
     1175 1 3 0
     1176 1 1 0
     1176 1 2 0
     1176 1 3 0
     1177 1 1 0
     1177 1 2 0
     1177 1 3 0
     1178 1 1 0
     1178 1 2 0
     1178 1 3 0
     1179 1 1 0
     1179 1 2 0
     1179 1 3 0
     1180 1 1 0
     1180 1 2 0
     1180 1 3 0
     1181 1 1 0
     1181 1 2 0
     1181 1 3 0
     1182 1 1 0
     1182 1 2 0
     1182 1 3 0
     1183 1 1 0
     1183 1 2 0
     1183 1 3 0
     1184 1 1 0
     1184 1 2 0
     1184 1 3 0
     1185 1 1 0
     1185 1 2 0
     1185 1 3 0
     1186 1 1 0
     1186 1 2 0
     1186 1 3 0
     1187 1 1 0
     1187 1 2 0
     1187 1 3 0
     1188 1 1 0
     1188 1 2 0
     1188 1 3 0
     1189 1 1 0
     1189 1 2 0
     1189 1 3 0
     1190 1 1 0
     1190 1 2 0
     1190 1 3 0
     1191 1 1 0
     1191 1 2 0
     1191 1 3 0
     1192 1 1 0
     1192 1 2 0
     1192 1 3 0
     1193 1 1 0
     1193 1 2 0
     1193 1 3 0
     1194 1 1 0
     1194 1 2 0
     1194 1 3 0
     1195 1 1 0
     1195 1 2 0
     1195 1 3 0
     1196 1 1 0
     1196 1 2 0
     1196 1 3 0
     1197 1 1 0
     1197 1 2 0
     1197 1 3 0
     1198 1 1 0
     1198 1 2 0
     1198 1 3 0
     1199 1 1 0
     1199 1 2 0
     1199 1 3 0
     1200 1 1 0
     1200 1 2 0
     1200 1 3 0
     1201 1 1 0
     1201 1 2 0
     1201 1 3 0
     1202 1 1 0
     1202 1 2 0
     1202 1 3 0
     1203 1 1 0
     1203 1 2 0
     1203 1 3 0
     1204 1 1 0
     1204 1 2 0
     1204 1 3 0
     1205 1 1 0
     1205 1 2 0
     1205 1 3 0
     1206 1 1 0
     1206 1 2 0
     1206 1 3 0
     1207 1 1 0
     1207 1 2 0
     1207 1 3 0
     1208 1 1 0
     1208 1 2 0
     1208 1 3 0
     1209 1 1 0
     1209 1 2 0
     1209 1 3 0
     1210 1 1 0
     1210 1 2 0
     1210 1 3 0
     1211 1 1 0
     1211 1 2 0
     1211 1 3 0
     1212 1 1 0
     1212 1 2 0
     1212 1 3 0
     1213 1 1 0
     1213 1 2 0
     1213 1 3 0
     1214 1 1 0
     1214 1 2 0
     1214 1 3 0
     1215 1 1 0
     1215 1 2 0
     1215 1 3 0
     1216 1 1 0
     1216 1 2 0
     1216 1 3 0
     1217 1 1 0
     1217 1 2 0
     1217 1 3 0
     1218 1 1 0
     1218 1 2 0
     1218 1 3 0
     1219 1 1 0
     1219 1 2 0
     1219 1 3 0
     1220 1 1 0
     1220 1 2 0
     1220 1 3 0
     1221 1 1 0
     1221 1 2 0
     1221 1 3 0
     1222 1 1 0
     1222 1 2 0
     1222 1 3 0
     1223 1 1 0
     1223 1 2 0
     1223 1 3 0
     1224 1 1 0
     1224 1 2 0
     1224 1 3 0
     1225 1 1 0
     1225 1 2 0
     1225 1 3 0
     1226 1 1 0
     1226 1 2 0
     1226 1 3 0
     1227 1 1 0
     1227 1 2 0
     1227 1 3 0
     1228 1 1 0
     1228 1 2 0
     1228 1 3 0
     1229 1 1 0
     1229 1 2 0
     1229 1 3 0
     1230 1 1 0
     1230 1 2 0
     1230 1 3 0
     1231 1 1 0
     1231 1 2 0
     1231 1 3 0
     1232 1 1 0
     1232 1 2 0
     1232 1 3 0
     1233 1 1 0
     1233 1 2 0
     1233 1 3 0
     1234 1 1 0
     1234 1 2 0
     1234 1 3 0
     1235 1 1 0
     1235 1 2 0
     1235 1 3 0
     1236 1 1 0
     1236 1 2 0
     1236 1 3 0
     1237 1 1 0
     1237 1 2 0
     1237 1 3 0
     1238 1 1 0
     1238 1 2 0
     1238 1 3 0
     1239 1 1 0
     1239 1 2 0
     1239 1 3 0
     1240 1 1 0
     1240 1 2 0
     1240 1 3 0
     1241 1 1 0
     1241 1 2 0
     1241 1 3 0
     1242 1 1 0
     1242 1 2 0
     1242 1 3 0
     1243 1 1 0
     1243 1 2 0
     1243 1 3 0
     1244 1 1 0
     1244 1 2 0
     1244 1 3 0
     1245 1 1 0
     1245 1 2 0
     1245 1 3 0
     1246 1 1 0
     1246 1 2 0
     1246 1 3 0
     1247 1 1 0
     1247 1 2 0
     1247 1 3 0
     1248 1 1 0
     1248 1 2 0
     1248 1 3 0
     1249 1 1 0
     1249 1 2 0
     1249 1 3 0
     1250 1 1 0
     1250 1 2 0
     1250 1 3 0
     1251 1 1 0
     1251 1 2 0
     1251 1 3 0
     1252 1 1 0
     1252 1 2 0
     1252 1 3 0
     1253 1 1 0
     1253 1 2 0
     1253 1 3 0
     1254 1 1 0
     1254 1 2 0
     1254 1 3 0
     1255 1 1 0
     1255 1 2 0
     1255 1 3 0
     1256 1 1 0
     1256 1 2 0
     1256 1 3 0
     1257 1 1 0
     1257 1 2 0
     1257 1 3 0
     1258 1 1 0
     1258 1 2 0
     1258 1 3 0
     1259 1 1 0
     1259 1 2 0
     1259 1 3 0
     1260 1 1 0
     1260 1 2 0
     1260 1 3 0
     1261 1 1 0
     1261 1 2 0
     1261 1 3 0
     1262 1 1 0
     1262 1 2 0
     1262 1 3 0
     1263 1 1 0
     1263 1 2 0
     1263 1 3 0
     1264 1 1 0
     1264 1 2 0
     1264 1 3 0
     1265 1 1 0
     1265 1 2 0
     1265 1 3 0
     1266 1 1 0
     1266 1 2 0
     1266 1 3 0
     1267 1 1 0
     1267 1 2 0
     1267 1 3 0
     1268 1 1 0
     1268 1 2 0
     1268 1 3 0
     1269 1 1 0
     1269 1 2 0
     1269 1 3 0
     1270 1 1 0
     1270 1 2 0
     1270 1 3 0
     1271 1 1 0
     1271 1 2 0
     1271 1 3 0
     1272 1 1 0
     1272 1 2 0
     1272 1 3 0
     1273 1 1 0
     1273 1 2 0
     1273 1 3 0
     1274 1 1 0
     1274 1 2 0
     1274 1 3 0
     1275 1 1 0
     1275 1 2 0
     1275 1 3 0
     1276 1 1 0
     1276 1 2 0
     1276 1 3 0
     1277 1 1 0
     1277 1 2 0
     1277 1 3 0
     1278 1 1 0
     1278 1 2 0
     1278 1 3 0
     1279 1 1 0
     1279 1 2 0
     1279 1 3 0
     1280 1 1 0
     1280 1 2 0
     1280 1 3 0
     1281 1 1 0
     1281 1 2 0
     1281 1 3 0
     1282 1 1 0
     1282 1 2 0
     1282 1 3 0
     1283 1 1 0
     1283 1 2 0
     1283 1 3 0
     1284 1 1 0
     1284 1 2 0
     1284 1 3 0
     1285 1 1 0
     1285 1 2 0
     1285 1 3 0
     1286 1 1 0
     1286 1 2 0
     1286 1 3 0
     1287 1 1 0
     1287 1 2 0
     1287 1 3 0
     1288 1 1 0
     1288 1 2 0
     1288 1 3 0
     1289 1 1 0
     1289 1 2 0
     1289 1 3 0
     1290 1 1 0
     1290 1 2 0
     1290 1 3 0
     1291 1 1 0
     1291 1 2 0
     1291 1 3 0
     1292 1 1 0
     1292 1 2 0
     1292 1 3 0
     1293 1 1 0
     1293 1 2 0
     1293 1 3 0
     1294 1 1 0
     1294 1 2 0
     1294 1 3 0
     1295 1 1 0
     1295 1 2 0
     1295 1 3 0
     1296 1 1 0
     1296 1 2 0
     1296 1 3 0
     1297 1 1 0
     1297 1 2 0
     1297 1 3 0
     1298 1 1 0
     1298 1 2 0
     1298 1 3 0
     1299 1 1 0
     1299 1 2 0
     1299 1 3 0
     1300 1 1 0
     1300 1 2 0
     1300 1 3 0
     1301 1 1 0
     1301 1 2 0
     1301 1 3 0
     1302 1 1 0
     1302 1 2 0
     1302 1 3 0
     1303 1 1 0
     1303 1 2 0
     1303 1 3 0
     1304 1 1 0
     1304 1 2 0
     1304 1 3 0
     1305 1 1 0
     1305 1 2 0
     1305 1 3 0
     1306 1 1 0
     1306 1 2 0
     1306 1 3 0
     1307 1 1 0
     1307 1 2 0
     1307 1 3 0
     1308 1 1 0
     1308 1 2 0
     1308 1 3 0
     1309 1 1 0
     1309 1 2 0
     1309 1 3 0
     1310 1 1 0
     1310 1 2 0
     1310 1 3 0
     1311 1 1 0
     1311 1 2 0
     1311 1 3 0
     1312 1 1 0
     1312 1 2 0
     1312 1 3 0
     1313 1 1 0
     1313 1 2 0
     1313 1 3 0
     1314 1 1 0
     1314 1 2 0
     1314 1 3 0
     1315 1 1 0
     1315 1 2 0
     1315 1 3 0
     1316 1 1 0
     1316 1 2 0
     1316 1 3 0
     1317 1 1 0
     1317 1 2 0
     1317 1 3 0
     1318 1 1 0
     1318 1 2 0
     1318 1 3 0
     1319 1 1 0
     1319 1 2 0
     1319 1 3 0
     1320 1 1 0
     1320 1 2 0
     1320 1 3 0
     1321 1 1 0
     1321 1 2 0
     1321 1 3 0
     1322 1 1 0
     1322 1 2 0
     1322 1 3 0
     1323 1 1 0
     1323 1 2 0
     1323 1 3 0
     1324 1 1 0
     1324 1 2 0
     1324 1 3 0
     1325 1 1 0
     1325 1 2 0
     1325 1 3 0
     1326 1 1 0
     1326 1 2 0
     1326 1 3 0
     1327 1 1 0
     1327 1 2 0
     1327 1 3 0
     1328 1 1 0
     1328 1 2 0
     1328 1 3 0
     1329 1 1 0
     1329 1 2 0
     1329 1 3 0
     1330 1 1 0
     1330 1 2 0
     1330 1 3 0
     1331 1 1 0
     1331 1 2 0
     1331 1 3 0
     1332 1 1 0
     1332 1 2 0
     1332 1 3 0
     1333 1 1 0
     1333 1 2 0
     1333 1 3 0
     1334 1 1 0
     1334 1 2 0
     1334 1 3 0
     1335 1 1 0
     1335 1 2 0
     1335 1 3 0
     1336 1 1 0
     1336 1 2 0
     1336 1 3 0
     1337 1 1 0
     1337 1 2 0
     1337 1 3 0
     1338 1 1 0
     1338 1 2 0
     1338 1 3 0
     1339 1 1 0
     1339 1 2 0
     1339 1 3 0
     1340 1 1 0
     1340 1 2 0
     1340 1 3 0
     1341 1 1 0
     1341 1 2 0
     1341 1 3 0
     1342 1 1 0
     1342 1 2 0
     1342 1 3 0
     1343 1 1 0
     1343 1 2 0
     1343 1 3 0
     1344 1 1 0
     1344 1 2 0
     1344 1 3 0
     1345 1 1 0
     1345 1 2 0
     1345 1 3 0
     1346 1 1 0
     1346 1 2 0
     1346 1 3 0
     1347 1 1 0
     1347 1 2 0
     1347 1 3 0
     1348 1 1 0
     1348 1 2 0
     1348 1 3 0
     1349 1 1 0
     1349 1 2 0
     1349 1 3 0
     1350 1 1 0
     1350 1 2 0
     1350 1 3 0
     1351 1 1 0
     1351 1 2 0
     1351 1 3 0
     1352 1 1 0
     1352 1 2 0
     1352 1 3 0
     1353 1 1 0
     1353 1 2 0
     1353 1 3 0
     1354 1 1 0
     1354 1 2 0
     1354 1 3 0
     1355 1 1 0
     1355 1 2 0
     1355 1 3 0
     1356 1 1 0
     1356 1 2 0
     1356 1 3 0
     1357 1 1 0
     1357 1 2 0
     1357 1 3 0
     1358 1 1 0
     1358 1 2 0
     1358 1 3 0
     1359 1 1 0
     1359 1 2 0
     1359 1 3 0
     1360 1 1 0
     1360 1 2 0
     1360 1 3 0
     1361 1 1 0
     1361 1 2 0
     1361 1 3 0
     1362 1 1 0
     1362 1 2 0
     1362 1 3 0
     1363 1 1 0
     1363 1 2 0
     1363 1 3 0
     1364 1 1 0
     1364 1 2 0
     1364 1 3 0
     1365 1 1 0
     1365 1 2 0
     1365 1 3 0
     1366 1 1 0
     1366 1 2 0
     1366 1 3 0
     1367 1 1 0
     1367 1 2 0
     1367 1 3 0
     1368 1 1 0
     1368 1 2 0
     1368 1 3 0
     1369 1 1 0
     1369 1 2 0
     1369 1 3 0
     1370 1 1 0
     1370 1 2 0
     1370 1 3 0
     1371 1 1 0
     1371 1 2 0
     1371 1 3 0
     1372 1 1 0
     1372 1 2 0
     1372 1 3 0
     1373 1 1 0
     1373 1 2 0
     1373 1 3 0
     1374 1 1 0
     1374 1 2 0
     1374 1 3 0
     1375 1 1 0
     1375 1 2 0
     1375 1 3 0
     1376 1 1 0
     1376 1 2 0
     1376 1 3 0
     1377 1 1 0
     1377 1 2 0
     1377 1 3 0
     1378 1 1 0
     1378 1 2 0
     1378 1 3 0
     1379 1 1 0
     1379 1 2 0
     1379 1 3 0
     1380 1 1 0
     1380 1 2 0
     1380 1 3 0
     1381 1 1 0
     1381 1 2 0
     1381 1 3 0
     1382 1 1 0
     1382 1 2 0
     1382 1 3 0
     1383 1 1 0
     1383 1 2 0
     1383 1 3 0
     1384 1 1 0
     1384 1 2 0
     1384 1 3 0
     1385 1 1 0
     1385 1 2 0
     1385 1 3 0
     1386 1 1 0
     1386 1 2 0
     1386 1 3 0
     1387 1 1 0
     1387 1 2 0
     1387 1 3 0
     1388 1 1 0
     1388 1 2 0
     1388 1 3 0
     1389 1 1 0
     1389 1 2 0
     1389 1 3 0
     1390 1 1 0
     1390 1 2 0
     1390 1 3 0
     1391 1 1 0
     1391 1 2 0
     1391 1 3 0
     1392 1 1 0
     1392 1 2 0
     1392 1 3 0
     1393 1 1 0
     1393 1 2 0
     1393 1 3 0
     1394 1 1 0
     1394 1 2 0
     1394 1 3 0
     1395 1 1 0
     1395 1 2 0
     1395 1 3 0
     1396 1 1 0
     1396 1 2 0
     1396 1 3 0
     1397 1 1 0
     1397 1 2 0
     1397 1 3 0
     1398 1 1 0
     1398 1 2 0
     1398 1 3 0
     1399 1 1 0
     1399 1 2 0
     1399 1 3 0
     1400 1 1 0
     1400 1 2 0
     1400 1 3 0
     1401 1 1 0
     1401 1 2 0
     1401 1 3 0
     1402 1 1 0
     1402 1 2 0
     1402 1 3 0
     1403 1 1 0
     1403 1 2 0
     1403 1 3 0
     1404 1 1 0
     1404 1 2 0
     1404 1 3 0
     1405 1 1 0
     1405 1 2 0
     1405 1 3 0
     1406 1 1 0
     1406 1 2 0
     1406 1 3 0
     1407 1 1 0
     1407 1 2 0
     1407 1 3 0
     1408 1 1 0
     1408 1 2 0
     1408 1 3 0
     1409 1 1 0
     1409 1 2 0
     1409 1 3 0
     1410 1 1 0
     1410 1 2 0
     1410 1 3 0
     1411 1 1 0
     1411 1 2 0
     1411 1 3 0
     1412 1 1 0
     1412 1 2 0
     1412 1 3 0
     1413 1 1 0
     1413 1 2 0
     1413 1 3 0
     1414 1 1 0
     1414 1 2 0
     1414 1 3 0
     1415 1 1 0
     1415 1 2 0
     1415 1 3 0
     1416 1 1 0
     1416 1 2 0
     1416 1 3 0
     1417 1 1 0
     1417 1 2 0
     1417 1 3 0
     1418 1 1 0
     1418 1 2 0
     1418 1 3 0
     1419 1 1 0
     1419 1 2 0
     1419 1 3 0
     1420 1 1 0
     1420 1 2 0
     1420 1 3 0
     1421 1 1 0
     1421 1 2 0
     1421 1 3 0
     1422 1 1 0
     1422 1 2 0
     1422 1 3 0
     1423 1 1 0
     1423 1 2 0
     1423 1 3 0
     1424 1 1 0
     1424 1 2 0
     1424 1 3 0
     1425 1 1 0
     1425 1 2 0
     1425 1 3 0
     1426 1 1 0
     1426 1 2 0
     1426 1 3 0
     1427 1 1 0
     1427 1 2 0
     1427 1 3 0
     1428 1 1 0
     1428 1 2 0
     1428 1 3 0
     1429 1 1 0
     1429 1 2 0
     1429 1 3 0
     1430 1 1 0
     1430 1 2 0
     1430 1 3 0
     1431 1 1 0
     1431 1 2 0
     1431 1 3 0
     1432 1 1 0
     1432 1 2 0
     1432 1 3 0
     1433 1 1 0
     1433 1 2 0
     1433 1 3 0
     1434 1 1 0
     1434 1 2 0
     1434 1 3 0
     1435 1 1 0
     1435 1 2 0
     1435 1 3 0
     1436 1 1 0
     1436 1 2 0
     1436 1 3 0
     1437 1 1 0
     1437 1 2 0
     1437 1 3 0
     1438 1 1 0
     1438 1 2 0
     1438 1 3 0
     1439 1 1 0
     1439 1 2 0
     1439 1 3 0
     1440 1 1 0
     1440 1 2 0
     1440 1 3 0
     1441 1 1 0
     1441 1 2 0
     1441 1 3 0
     1442 1 1 0
     1442 1 2 0
     1442 1 3 0
     1443 1 1 0
     1443 1 2 0
     1443 1 3 0
     1444 1 1 0
     1444 1 2 0
     1444 1 3 0
     1445 1 1 0
     1445 1 2 0
     1445 1 3 0
     1446 1 1 0
     1446 1 2 0
     1446 1 3 0
     1447 1 1 0
     1447 1 2 0
     1447 1 3 0
     1448 1 1 0
     1448 1 2 0
     1448 1 3 0
     1449 1 1 0
     1449 1 2 0
     1449 1 3 0
     1450 1 1 0
     1450 1 2 0
     1450 1 3 0
     1451 1 1 0
     1451 1 2 0
     1451 1 3 0
     1452 1 1 0
     1452 1 2 0
     1452 1 3 0
     1453 1 1 0
     1453 1 2 0
     1453 1 3 0
     1454 1 1 0
     1454 1 2 0
     1454 1 3 0
     1455 1 1 0
     1455 1 2 0
     1455 1 3 0
     1456 1 1 0
     1456 1 2 0
     1456 1 3 0
     1457 1 1 0
     1457 1 2 0
     1457 1 3 0
     1458 1 1 0
     1458 1 2 0
     1458 1 3 0
     1459 1 1 0
     1459 1 2 0
     1459 1 3 0
     1460 1 1 0
     1460 1 2 0
     1460 1 3 0
     1461 1 1 0
     1461 1 2 0
     1461 1 3 0
     1462 1 1 0
     1462 1 2 0
     1462 1 3 0
     1463 1 1 0
     1463 1 2 0
     1463 1 3 0
     1464 1 1 0
     1464 1 2 0
     1464 1 3 0
     1465 1 1 0
     1465 1 2 0
     1465 1 3 0
     1466 1 1 0
     1466 1 2 0
     1466 1 3 0
     1467 1 1 0
     1467 1 2 0
     1467 1 3 0
     1468 1 1 0
     1468 1 2 0
     1468 1 3 0
     1469 1 1 0
     1469 1 2 0
     1469 1 3 0
     1470 1 1 0
     1470 1 2 0
     1470 1 3 0
     1471 1 1 0
     1471 1 2 0
     1471 1 3 0
     1472 1 1 0
     1472 1 2 0
     1472 1 3 0
     1473 1 1 0
     1473 1 2 0
     1473 1 3 0
     1474 1 1 0
     1474 1 2 0
     1474 1 3 0
     1475 1 1 0
     1475 1 2 0
     1475 1 3 0
     1476 1 1 0
     1476 1 2 0
     1476 1 3 0
     1477 1 1 0
     1477 1 2 0
     1477 1 3 0
     1478 1 1 0
     1478 1 2 0
     1478 1 3 0
     1479 1 1 0
     1479 1 2 0
     1479 1 3 0
     1480 1 1 0
     1480 1 2 0
     1480 1 3 0
     1481 1 1 0
     1481 1 2 0
     1481 1 3 0
 
